we're on the verge of getting bigger	ある程度 こっちの規模が 大きくなってから➡
i thought i didn't need a reason to see my own daughter.	娘に会うのに理由がいるのか
come on, mae, it's your turn.	メイ あなたの番よ
snap out of it!	しっかりして!
to show me this.	見せたいものがある
it's my special place.	ああ 僕のとっておきの場所だからな
lion. no.	ライオン - 違う
that you can touch and feel, and it's very powerful.	触ったり感じたりしたことから 得る印象は 強烈です
my new song called in april, wakaba is.	『4月になれば 若葉は』っていう 私の新曲。
are you crazy?	あっちへ行け 役立たす
alright, beck. listen.	ベック 聞いてくれ
i'm having an outofoffice experience right now.	'--私オフィスで出ている経験があるたった今メッセージを去りなさい
if i leave myself open for attacks, i'm dead.	隙を見せたら こっちがやられる
later...	ちょっと それ置いといて下さい
for now.	これを 教えてくれればね
it's all you fault.	大達先生のせいですからね。
men killing each other for our amusement is not a sport.	殺し合いの娯楽は スポーツではありません
hold.	ホールド。
those are salted! all of them salted!	あ 焦げてたんで あの タレに...。n それ 塩 全部 塩!
is because it wants that light.	イカにはこの光が必要だからです
what are you saying?	それが分かったところでどうするってんだ
and institution as obstacle.	緊張関係があります
you have a package for me?	俺当ての小包が届いてるはずだ。
you are?	アンタ 何者なんだ?
i'll be asking for the specialty, madam.	特別なのを頼むよマダム
to do what?	何をするためだと?
i'd be in no hurry to forsake her company.	私も彼女の同行を 急がせる事はしないだろう
solly remained on the bank.	この時 ソリーは土手にいました
in front of chris.	クリスが見てる所で
but these threats magnify each other	これらの脅威が互いの作用を強め合い
30 years ago, yamashirosan was covering a story.	30年前 山城さんは ある取材をしていました。
no. mnhmnh.	まさか
and there it consumed him.	そこで指輪は彼を貪り尽くした
it was a television show	pbsの教育番組novaが
when i heard about tsukiharasan's steaming coffee, it came to me...	コーヒーの湯気のことを聞いたら 思い出したんですよ!
of a person's confidence in his statement.	発言内容に 強い確信が あるときに表れる特徴です。
you were in love with funabashisensei, right?	船橋先生を 愛していたんですよね?
to change their laws	その法律を改訂し
one of my friends	話していました
nick said he buried something.	何かを埋めたそうなんだ
okay then, we're here.	俺たちも引かないぞ
here.	さあ いらっしゃい
they ended up not flying straight they landed on the 5th company	結局まっすぐ飛ばなかった 第5中隊の上に着弾した
that's right.	そういえば そうね。
it's going to defeat your evil robot!	一定會打倒你們的邪惡機器人
this top and this skirt match in an incredibly fashionable way.	このトップスに スカートなんか 合わせても おしゃれだし...。
john doe. you want to go back, i'll go back.	自分で確かめたいんだろう
so much lube in my face!	私の顔にあまりにも多くの潤滑油!
he needs to start acting like a king.	彼は王らしく振る舞う必要がある
but before that	私も いつの間にか女王さま。
so this is the city coat of arms of amsterdam.	これはアムステルダムの紋章です
more and faster than anyone i've ever seen.	ずっと素早く事件を解決する
you just have a concert as it is .... just do the concert.	このままじゃ コンサートだって...。 やりたまえ コンサートを。
how can this be?!	だが 十二番隊 副隊長である 猿柿 ひよ里は➡
so if you're smart, you tend to be friends with smart people	賢い人は賢い人達と 仲間になる傾向があり
out of the forest of memory	驚いたといえば 岬君もだな。
as the chairman of ilho group and...	イルホグループの会長としてナム・ギュマンの父親として
by the time he realises you've stood him up, we'll be gone with that gold.	デートをすっぽかされたことに 気づいた頃には ―― オレたちは金塊を 盗んで行方をくらます ええ
what do you think i'm doing?	何の真似だ
only wait.	待つだけだ
cleared to jfk. expect flight level 280.	JFKへの飛行許可 高度28,000フィート
yes...and i'm the symbol of this team. its best player.	オレは このチームのシンボル的存在だ。
and the huge responsibility	私の居場所と大きな責任を
if you leave her alone, she'll get snatched away by other guys.	ほっといたら ほかの男に 持ってかれちゃうよ
the result is 365.	全部で365になります」
huh? seriously?	すいません...。
lisbon's called off the surveillance on tibbs.	ボスがティブスの監視を中止しろと
thanks!	来てくれてありがとう
but it looks like we could achieve long atmospheric lifetimes	しかし 大気中での粒子の 滞留期間を延ばすことは
